content,flag
故障现象消失,1
发动机舱深度清洁养护,0
其它：1.悦享保养服务套餐（SRP)机油保养（此项费用预计861元）,2
拆\换喷油器安装塞,0
客户反映:右后门内衬板开裂,1
检查遮阳板松动?,1
更换涡轮增压器压力变换器,0
左车顶压条变形,1
检修灯光报警（更换灯泡）,1
更新气缸盖罩（垫）,0
清洗节气门(活动),0
清洗喷油嘴进气道节气门体,0
发动机润滑系统清洗558,0
更换机油及格（瓶装）1161,2
检查座椅记忆功能失效,1
检查汽油泵和实际不准(检查油浮子坏,1
节流阀、进气歧管积碳去除,0
发动机润滑系统深化保养156,0
故障码检测手制动开关,1
修后杠，左后叶,2
更换凸轮轴罩盖堵塞24U7,1
前杠左右大灯拆装,2
检查未发现异常,1
保险杠:右前杠右后杠修复,2
描述安装尾箱垫,2
发动机润滑清洗（输错）,0
安排免费洗车,2
感觉发动机噪音很大,0
拆卸、安装或更新右输出轴,2
项目更换机油机滤及垫片中端补差价140,1
检查下支臂球头异响,1
发动机润滑系统清洗(196元),0
后挡风玻璃:更换,2
钣金后保左后叶左后门拆装整形,2
经维修人员检查发现空滤器带附件总成无人为因素自身有裂纹、正时皮带磨损导致,1
车辆左后门框胶条变形,1
保养:免费检测胎压,2
经检查发现右前避震顶胶烂,1
检查主驾驶玻璃升降偶尔失灵1C,1
拆装清洗喷油嘴（途观）,2
清洗三元催化及附件拆装（含料）,2
发动机清洗及车身四合一,0
客诉平路行驶4050KM地盘声音大,1
氧传感器更换(两个),0
检查跑偏,1
免拆清洗节气门及进气道(B5,0
发动机舱线束传感器保养,0
"已提醒过后制动液防冻液火花塞,客户拒绝",0
客户本次是否带会员卡（是）（否）,2
"客户述:行车仪表出现“方向盘不居中""提示后方向变重检查",2
其它：1客户反映：检查车辆倒车时PDC报警,1
需要更换火花塞已告知,0
拆装后杠安装后杠右后反光条修复后杠更新右后尾灯,2
更换发电机皮带(新双君2.0,0
保养+雨刮(17春免工时),2
气缸垫更换（包括：发动机清理,0
80KM\H时发动机声音有点大,0
项目12+8,2
"空调,清洗及杀菌",2
发动机清洗养护套装,0
前杠及导流板喷漆,2
清洗节气门（工时100、材料159）,0
前后杠右后叶子板右后门烤漆,2
更换右后上摆臂(含四轮定位),2
检查灯光报警(牌照灯,1
BMW发动机养护套餐,0
检查车辆昨天出现过启动不着现象,1
发动机内部润滑系统保护(含料),0
更换进气执行器?,2
880113041302006,2
中保协议,2
左后杠下导流板喷塑,2
中华联合免赔30%652元,2
若为节气门、直接清洗,0
客户要求5000公里保养,2
建议更换发动机测安装支架,0
右前门效正修复,2
发动机高性能保养,0
严谨关爱365：车灯雨刷专项检测,2
带一瓶中油精,2
下次保养里程数27000km或一年,2
客户返映：机油量过少报警,1
检查油底壳有渗油,1
项目节气门及进气道清洗,0
更换节温器谐振器,1
排气VVT组件(4G15N和4G18N),2
主安全带回位不畅,1
节气门清洁保养,0
发动机控制电脑更换或拆装,0
清洗节气门电脑设置,0
原因更换发电机外围皮带,0
发动机及三元催化器积碳清洗,0
建议更换右前轮胎(鼓包),1
6缸发动机高性能清洗938元(6.5L),0
1.检查空调系统（制冷差有臭味,1
检查客户反映发动机抖动（建议更换6个点火线圈）,1
拆装排气相位器总成,2
"2.Microfilter微尘滤清器保养,预估价430元",2
检查客户反应车子停车熄火之后,1
检查天窗遮阳帘关不住(建议更换遮阳帘),1
左后叶校修,2
左后门烤漆(P),2
建议查修,2
更换正时皮带及组件（2.0T）,0
保养检查胎胎有偏磨,1
48100方向盘2019吱吱声,1
前杠油漆b5途安,2
左后转向灯不亮,1
发动机润滑系统清洗（N20）,0
检查车窗玻璃升降不顺畅,1
欠三者资料及标的保单交警证明,2
需更换后定位,2
发动机下脚胶,0
发动机舱室内线束养护,0
检查过不平路后避震响,1
保修更换:左前减震心,1
右后视镜壳油箱盖做漆,2
备胎罩右包角油漆,2
1.用户反映后备箱锁不灵敏,1
服务顾问张峻铭为您服务,2
更换左前轮胎、胎铃,2
原因导航已激活,2
更换水箱上水管接头,2
发动机润滑系统保养MS,0
停车检修,1
检查左前座椅无法自动控制下次,1
发动机舱清洁及线束保养,0
检查空调声音是否正常,2
换车身模块,2
发动机舱:清洗,0
轮胎螺丝盖帽钩子配齐,2
更换发电机皮带(裂),1
其它：客户反映1变速箱报警,1
赠送玻璃清洗剂、机油滤清器,0
更换右侧转向轴承,2
1万公里保养套餐,2
更换避震胶套,1
"动力传输:汽油,排气,发动机电子:动力传输:车身:",0
更换左前大灯前杠左前叶子板谐振箱、发动机左下护板,1
检查启动车辆后有嗡,2
火花塞保养799元,0
亮发动机排放灯?,0
客户反映空调调温开关有问题,1
电脑检测(未见异常)建议使用观察,1
项目：拆装右前轮处理刹车片,2
将发动机固定在安装位置,0
工时材料免费用全合成油加200元,2
修复左后杠左后叶子板,2
节气门及燃油系统2380,0
右前后门及外把手右前倒车镜右后侧围做漆,2
项目日常维护,2
过颠路时底盘有异响像是什么松动一样,1
检查手刹松,1
检修遥控器不灵,1
发动机清洗剂120,0
右前下护板更换,2
更换钢圈(只),2
左后门下部补漆（带防撞条）,1
建议:节气门清洗,0
车在低速行驶时熄火,1
更换刹车有火花塞,0
检查中间扶手是否有冷藏功能,2
两前叶子板底部校正,2
三相交流发电机拆卸和安装,0
Fuelfilter更换燃油滤清器?,0
节气门开度:,0
开关中心转向柱,2
更换电磁阀和变速箱油,0
但不能输出信号到组合仪表让PSM灯熄灭,1
校正后备盖及拆装字牌,2
发动机机油油位必要时添加注意规,0
更换单个带轴承的前减振器上安装支座总成,1
更换两后减震缓冲胶（材料自带）,1
检查左前大灯行车灯不亮,1
清洗节气门150,0
如果漏油的话添加方向机油,1
玻璃保修服务,2
检查开空调异响（嗡嗡）,1
摆臂上部拆卸和安装,2
客户述:左大边及左护板受损(平安张,1
抬下发动机更换曲轴后油封总成,0
风云2怠速不稳,1
大灯不喷水为水压不够导致,1
客户反映:前保右侧脱开,1
更换发动机固定防护板,0
"火花塞""悦享""保养套餐SPARKPLUGS(费用：797RMB)",0
油封轻微渗油,1
更换机油机滤空气汽油滤放油螺丝,0
更换左前门、升降器,2
发动机内部清洗燃油除水保养,0
项目：更换发动机罩锁拉线,0
拆装两前门内饰,2
项目：更换火花塞（68缸）,0
拆装进气歧管刮积碳,0
机油补差价255,1
提醒:节气门开度24%,0
检查踩制动有异响,1
检查右后门玻璃上升慢,1
项目：YD交流发电机总成,0
发动机电子:RecallAction:整车概述:底盘:,0
试车发现变速箱有发冲现象,1
检查变速箱行驶到35KMH至45KMH嗡嗡响?,1
氢氧缸内积碳深度清洗,2
行驶车抖（已处理,1
检查起车转向方向盘抖,1
清洗发动机积碳（4.6缸）,0
工料待定,2
服务顾问:杨虎电话:,2
吊耳若无货请先下账（出库）客户,2
风之星安迪金秋钜惠服务月10.15,2
发动机润滑系统内部保护,0
机油保养1700壳牌极净0W40,2
更换活性碳罐控制电磁阀连接管,0
更换右后挡泥板(剩余带走),2
更换发动机免拆清洗剂,0
更换前杠和相关附件,2
拆装轮胎、拖车,2
原因大灯模块内部故障,1
更新两根发动机排气管,0
前刹车片检查客户感觉有异常,1
不不路面底盘有响声,1
检查80迈以上异响,1
皮带轮惰轮总成,0
TCM插头接触不良\已检修,1
客户反映发动机声音很响,1
右后围板:修理(1050~3040cm2),2
更换发动机后胶墩,0
活性碳罐阀拆卸和安装,2
并且开启空调时会异响,1
检查胎压报警.后轮漏气请外出?,1
拆装右后升降器检修玻璃不能升降,1
项目：全车检查（底盘电脑油液灯光,2
检测着车时怠速高,1
需订零件,2
TCB1:金壳0W40机油、机滤发动机润滑清洗,0
加装水温传感器隔热罩,0
"换右前减震器,四轮定位",1
平安三者付款取车,2
检修右前门从外面打不开从里打得,1
"燃油滤清器保养,预计费用:1191元",0
1.客户反映:四轮定位费用为880元,1
UCLUB三周年庆典西安泛想17项免检,2
检查左后轮轮胎(在后备箱、漏油),1
经检查为气缸1不点火,2
前保后保油(油漆要做做好!!!),2
SHBY:发动机深度润滑养护,0
客户要求更换火花塞,0
右前轮异响,1
检查着车后车身前部响?,1
检查刹车系统早上踩刹车有暴死的感觉(工种:机电),2
固定发动机上盖,0
通风网,2
其它：检查客户反映向右跑偏及高速车漂,1
发动机内清洗399,0
发动机润滑系统清洗保护套餐?,0
D.40更换右前外球笼皮套,2
更换右后上摆臂及螺,2
发动机系统保护剂,0
该客户向我站反映车子空调不制冷,1
"气囊系统,转向性能失效,手刹灯",1
拆装更换左下裙(校正右后杠,2
检查右前悬挂及四轮减震,1
修复排气管接口后围板拆装后档,2
检查凉车启动车抖,1
检查打车时车抖,1
整形左右大梁及更换水箱框架,2
发动机检查,0
发动机油泥清洗602,0
描述更换左右前门玻璃导槽,2
检查有无漏水的情况(水泵有轻微渗水),1
更换机油机滤添加发动机保护剂,0
车身略微抖动?,1
清洁内饰更换空调滤,2
发动机下护机：拆装更换,0
更换发动机盖亮条,0
描述检查底部渗液,1
描述检查左前雾灯不亮,1
项目：客户反映点烟器不工作,1
更换右后万向节球头,2
其它：客户反映车辆右前杠划痕处做漆,1
机电：拆装轮胎,2
需更换燃油泵,0
空调除臭净化,1
事故维修油漆?,2
BG发动机润滑系统清洗保护365,0
更换发动机上部水管,0
2013燃油进气（节气门）清洗套餐,0
检查2档.3档坐车更换火花塞,0
C7更换鼓风机滤芯,1
检查发动机尾气排放故障灯亮,1
工时内耗,2
B套餐菜单式保养(合成机油),2
拆装变速箱修复油底壳漏油,1
吉利30周年，感恩有你活动,2
项目：更换气门室盖垫和调节器垫,0
更换车轮胎动平衡X3(B5,2
5000公里间隔常规保养,2
节气门清洗270元,0
检查天窗饰板无法开关,1
更换火花塞及胶套4,0
车间检查发现:气门室盖喷油嘴附近有油迹,1
更换火花塞皮圈4,0
2.客户反映：检查刹车时前刹车片处有异响,1
发动机机舱简单清洁,0
催化和氧传感器性能低建议更换（需订货）,0
换两后尾灯(内),2
11项检测、检查离合器易熄火,1
新车交付汽油清净剂一支?,2
左前门板:拆装修理(~340c,2
客户反映：启动后挂档杆位置有“叽叽”的响声,1
检测右刹车灯亮,1
静态清洗发动机燃烧室积碳,0
清洗发动机燃油系统（经济型）,0
前杠左前翼子板左前门,2
拆\换鼓风机电阻器,1
描述120,2
清洗节气门(01),0
更换左前轮内衬及发动机下护板,0
更换防冻液软管?,2
发动机深度清污(专用设备放油),0
保养(机油148.机油格17.空气格45.四轮保养),2
客户反映启动时，发动机前部有呜,1
左前叶内骨架整形校正,2
更换气门室盖垫、高压线、火花塞,0
拆装后杠－A8\Q7\TT\A7\A5,2
拆装后部减震支柱减震器的两,1
"发动机模块内部故障,造成不着车",1
建议清洗发动机系统,0
拆装进气支管更换加热水管,0
左前门开关故障,1
描述检查制动片,2
检查方向盘不正需做定位,1
日间行车灯不亮,1
"驻车制动器有故障、4乘4故障报警、驻车制动器有故障,请报价",1
清油路清理节气门清理喷油嘴,0
发动机舱清洗及线路保护149,0
发动机内部深度除碳,0
右后叶全漆,2
3万2千公里保养,2
更换发动机回水壶,0
其它：后杠修复喷漆（人保直赔）,2
其它：发动机润滑保养,0
前端事故钣金,2
使用免费专业保养卷:工时240元材料467元,2
建议更换火花塞全车油液,0
右后门喷漆S4,2
轮胎动平衡(一只),2
进气系统养护清洗节气门、进气道,0
项目：拆装前车门装饰板,2
检查凉车行驶中闯车,2
检查(详见故障描述),1
拆装更换右后角窗玻璃,2
做漆右后门上部把手,2
客户反映：左后门有的时候经常不自吸，并伴有嗡嗡的响声,1
检查左后轮拖刹(工种:机电),1
《追加项目》冷却系统免拆清洗,2
校正右后叶子板、右后尾灯,2
氧传感器:更换,0
后保险杠外壳左右角喷漆,2
更换后盖把手及油漆,2
检查车辆排气管冒白烟,2
检查油路系统、底盘、轮胎（未见异常）,1
"车跑起来前面异响,转向灯异常",1
发动机机油保养(费用预计:1115)?,0
检查客户反映挂空挡容易熄火,1
描述遥控失效,1
前保险杠油漆(黑色),2
建议更换火花塞及防冻液及空气格空调格,0
发动机润滑保养(396),0
紧固挡泥板螺丝,1
"\n零件价格：795.09,项目价格：459.60,左前大灯灯泡不亮,索赔左前大灯灯泡,灯泡前照灯内部单个更",1
建议正时皮带一套,0
调整雨刮不回位,1
蓝色关爱:蓄电池以旧换新直降50元发动机舱线束养护8折优惠508尊享体验3008尊享体验,0
建议下次到56808KM做换油服务,2
燃烧室清洗:其它,2
完工时间：10月2日16：00技工：117,2
检查前后点烟器无法工作,1
检查故障灯亮跑不起来,1
更换空气流量传感器,0
燃油滤清器?,0
BB客户自费,2
安装发动机金属底护板,0
31318右后车门喷漆(饰条处)(金属,2
客户抱怨左前门玻璃升降开关亮条脱落,1
发动机涉水,0
J5一级保养,2
项目：检查拐弯有时异响,1
更新一个漏气保用轮胎(左前轮胎2,1
项目：客户反映仪表提示冷却液位低,1
发动机冷却液冲洗,0
明锐5000KM保养1.8T,2
悬挂系统检查螺丝紧固,1
赠送发动机强效修复剂?,0
客户反映左后减震有裂痕,1
更换电瓶.左梁线束盒.发动机支架,0
清洗车辆或发放免费洗车券工号:115,2
刹车系统深度养护（含材料）,2
金卡赠送清洗空调风道,2
其它：已与BBA联系，等待回复,2
更新后座区空调控制单元,2
换半轴油封机油散热器,0
钣金修复前盖,2
建议清洗油路及进气歧管暂时不做,0
检查偶尔打火发动机异响,1
发动机罩装饰条,0
清洗空调银卡三,2
壳牌加三滤,2
项目：检查没有怠速.油门卡,1
